area,status,roomType,utilities,price
16,1,tro,['tủ quần áo'],1500
21,1,tro,"['điều hoà', 'bếp', 'máy giặt', 'tủ lạnh']",2700
12,1,tro,"['bếp', 'điều hoà', 'tủ quần áo', 'nóng lạnh', 'tủ lạnh', 'máy giặt', 'wifi']",2300
16,0,tro,"['wifi', 'tủ lạnh', 'máy giặt', 'điều hoà', 'bếp']",1200
37,1,tro,"['điều hoà', 'nóng lạnh', 'tủ quần áo', 'máy giặt', 'tủ lạnh', 'bếp', 'wifi']",2900
26,0,tro,"['wifi', 'điều hoà']",1900
21,1,tro,"['wifi', 'điều hoà', 'nóng lạnh', 'bếp', 'tủ quần áo']",1300
16,1,tro,"['bếp', 'tủ lạnh', 'điều hoà', 'wifi', 'nóng lạnh']",2000
36,1,tro,"['nóng lạnh', 'bếp', 'máy giặt', 'tủ lạnh']",2600
16,1,tro,"['tủ lạnh', 'nóng lạnh', 'bếp', 'tủ quần áo']",1800
18,0,tro,"['điều hoà', 'tủ lạnh']",1600
31,0,tro,"['wifi', 'tủ quần áo', 'nóng lạnh']",2700
33,0,tro,"['tủ quần áo', 'bếp', 'nóng lạnh', 'máy giặt', 'điều hoà', 'wifi', 'tủ lạnh']",2700
33,0,tro,"['bếp', 'wifi', 'điều hoà', 'tủ lạnh', 'tủ quần áo', 'nóng lạnh']",1000
19,1,tro,"['máy giặt', 'wifi', 'tủ lạnh', 'điều hoà', 'bếp', 'tủ quần áo']",1900
19,0,tro,"['máy giặt', 'wifi', 'điều hoà', 'tủ quần áo', 'nóng lạnh', 'tủ lạnh', 'bếp']",1000
26,1,tro,"['nóng lạnh', 'wifi', 'điều hoà']",2900
37,0,tro,['tủ quần áo'],2100
22,1,tro,"['wifi', 'tủ quần áo', 'bếp', 'tủ lạnh', 'điều hoà', 'nóng lạnh', 'máy giặt']",1700
18,1,tro,['máy giặt'],1300
25,0,tro,"['máy giặt', 'nóng lạnh', 'tủ lạnh', 'điều hoà']",2900
21,1,tro,"['tủ quần áo', 'điều hoà', 'wifi', 'tủ lạnh', 'máy giặt', 'bếp', 'nóng lạnh']",2900
37,0,tro,"['bếp', 'điều hoà']",2000
32,1,tro,['điều hoà'],1400
17,0,tro,"['máy giặt', 'wifi', 'điều hoà']",1900
11,1,tro,"['wifi', 'nóng lạnh', 'điều hoà', 'tủ lạnh', 'tủ quần áo', 'bếp', 'máy giặt']",2100
19,0,tro,"['bếp', 'tủ lạnh']",1900
39,1,tro,"['tủ lạnh', 'tủ quần áo', 'nóng lạnh']",1900
27,1,tro,"['bếp', 'điều hoà', 'tủ lạnh', 'máy giặt', 'nóng lạnh', 'wifi', 'tủ quần áo']",1400
12,1,tro,"['điều hoà', 'tủ lạnh', 'máy giặt', 'wifi']",1700
10,0,tro,['tủ quần áo'],1400
24,0,tro,"['bếp', 'nóng lạnh']",1900
25,0,tro,"['nóng lạnh', 'bếp', 'tủ lạnh', 'máy giặt']",1600
33,0,tro,"['tủ lạnh', 'wifi', 'bếp']",2900
24,1,tro,"['điều hoà', 'nóng lạnh', 'máy giặt', 'bếp', 'wifi', 'tủ quần áo', 'tủ lạnh']",2900
11,1,tro,"['tủ quần áo', 'máy giặt', 'điều hoà', 'wifi']",2400
39,1,tro,"['nóng lạnh', 'máy giặt', 'wifi']",1500
35,1,tro,"['nóng lạnh', 'bếp', 'tủ quần áo', 'tủ lạnh']",1900
23,1,tro,"['nóng lạnh', 'bếp', 'tủ lạnh', 'điều hoà', 'máy giặt', 'wifi', 'tủ quần áo']",1200
25,0,tro,"['wifi', 'tủ quần áo', 'điều hoà', 'nóng lạnh', 'tủ lạnh']",2700
24,1,tro,['tủ quần áo'],1800
24,0,tro,"['nóng lạnh', 'bếp', 'wifi', 'điều hoà']",2800
13,0,tro,"['điều hoà', 'tủ lạnh', 'bếp', 'nóng lạnh', 'wifi', 'tủ quần áo']",2900
12,1,tro,"['máy giặt', 'tủ quần áo']",2700
12,0,tro,['wifi'],2300
17,0,tro,"['nóng lạnh', 'tủ lạnh', 'điều hoà', 'wifi', 'tủ quần áo', 'máy giặt']",2900
13,1,tro,"['bếp', 'điều hoà', 'nóng lạnh', 'máy giặt']",2600
36,0,tro,"['tủ lạnh', 'nóng lạnh', 'tủ quần áo']",1300
34,1,tro,"['điều hoà', 'nóng lạnh', 'máy giặt', 'bếp', 'tủ quần áo', 'wifi']",2200
14,0,tro,"['máy giặt', 'bếp', 'tủ quần áo', 'wifi', 'nóng lạnh', 'tủ lạnh']",1400
23,1,tro,"['tủ lạnh', 'máy giặt', 'điều hoà', 'bếp', 'wifi', 'tủ quần áo']",1800
38,1,tro,"['wifi', 'nóng lạnh', 'tủ lạnh', 'máy giặt', 'điều hoà', 'bếp']",1800
39,0,tro,"['tủ quần áo', 'máy giặt', 'bếp', 'nóng lạnh', 'wifi']",2100
16,1,tro,['máy giặt'],1300
24,0,tro,"['máy giặt', 'bếp', 'điều hoà', 'wifi', 'tủ lạnh', 'tủ quần áo']",1600
29,1,tro,"['tủ lạnh', 'tủ quần áo', 'bếp', 'máy giặt', 'wifi', 'điều hoà']",1300
12,1,tro,"['nóng lạnh', 'bếp', 'điều hoà', 'wifi']",2900
36,1,tro,"['wifi', 'máy giặt', 'bếp', 'điều hoà', 'tủ lạnh', 'tủ quần áo']",1000
23,1,tro,['bếp'],1500
27,1,tro,"['nóng lạnh', 'máy giặt', 'bếp', 'wifi']",1100
34,1,tro,"['tủ quần áo', 'wifi']",2000
38,1,tro,['tủ quần áo'],1800
36,1,tro,"['máy giặt', 'nóng lạnh', 'điều hoà']",1300
22,0,tro,"['tủ quần áo', 'máy giặt', 'wifi', 'nóng lạnh', 'bếp', 'điều hoà', 'tủ lạnh']",2000
11,0,tro,['điều hoà'],1600
40,1,tro,"['tủ lạnh', 'bếp', 'máy giặt', 'điều hoà', 'wifi', 'nóng lạnh', 'tủ quần áo']",1000
15,1,tro,['bếp'],2200
17,1,tro,"['bếp', 'tủ lạnh', 'máy giặt', 'wifi', 'điều hoà', 'tủ quần áo', 'nóng lạnh']",1600
25,0,tro,['bếp'],1400
17,0,tro,"['wifi', 'tủ quần áo']",1700
14,0,tro,"['tủ lạnh', 'máy giặt', 'tủ quần áo', 'điều hoà', 'nóng lạnh']",1500
36,0,tro,"['điều hoà', 'nóng lạnh']",2100
37,1,tro,"['tủ quần áo', 'bếp', 'tủ lạnh', 'nóng lạnh', 'wifi', 'điều hoà']",1300
18,0,tro,"['tủ lạnh', 'nóng lạnh', 'wifi']",2100
39,0,tro,"['tủ quần áo', 'nóng lạnh', 'điều hoà', 'máy giặt']",2600
21,1,tro,"['wifi', 'tủ lạnh']",1700
20,0,tro,"['bếp', 'nóng lạnh', 'tủ lạnh', 'wifi', 'tủ quần áo', 'máy giặt', 'điều hoà']",2100
23,0,tro,"['máy giặt', 'nóng lạnh', 'bếp', 'wifi']",2400
13,1,tro,"['tủ lạnh', 'tủ quần áo', 'máy giặt', 'điều hoà', 'bếp', 'wifi', 'nóng lạnh']",2200
27,1,tro,"['nóng lạnh', 'tủ lạnh', 'điều hoà', 'máy giặt']",2800
38,0,tro,"['tủ quần áo', 'nóng lạnh', 'tủ lạnh', 'bếp', 'máy giặt', 'wifi', 'điều hoà']",2400
19,0,tro,"['điều hoà', 'wifi', 'nóng lạnh', 'bếp', 'tủ quần áo', 'máy giặt', 'tủ lạnh']",1300
29,1,tro,"['tủ lạnh', 'máy giặt', 'wifi', 'điều hoà', 'nóng lạnh']",1400
27,1,tro,"['bếp', 'tủ quần áo']",1900
35,0,tro,"['wifi', 'tủ quần áo', 'máy giặt']",2600
16,0,tro,['bếp'],2000
32,1,tro,"['tủ lạnh', 'bếp', 'wifi', 'nóng lạnh']",1600
19,1,tro,"['máy giặt', 'nóng lạnh', 'tủ lạnh', 'wifi']",1900
34,1,tro,"['wifi', 'nóng lạnh', 'bếp', 'máy giặt', 'tủ lạnh', 'điều hoà']",1600
24,0,tro,"['máy giặt', 'điều hoà', 'nóng lạnh']",1400
26,1,tro,"['tủ quần áo', 'bếp', 'nóng lạnh']",2800
29,1,tro,"['tủ lạnh', 'tủ quần áo', 'điều hoà', 'wifi']",1900
24,0,tro,"['điều hoà', 'wifi']",1300
27,1,tro,"['wifi', 'bếp', 'máy giặt', 'tủ lạnh', 'điều hoà', 'tủ quần áo', 'nóng lạnh']",2000
30,1,tro,['tủ lạnh'],2100
18,1,tro,"['nóng lạnh', 'máy giặt', 'tủ lạnh']",2600
18,1,tro,"['nóng lạnh', 'tủ quần áo', 'bếp', 'wifi', 'điều hoà', 'tủ lạnh']",2600
17,1,tro,['wifi'],2800
10,1,tro,"['bếp', 'máy giặt', 'điều hoà', 'tủ lạnh', 'nóng lạnh']",1100
13,0,tro,"['điều hoà', 'bếp', 'máy giặt']",1900
29,0,tro,"['bếp', 'máy giặt', 'điều hoà', 'tủ lạnh', 'wifi', 'nóng lạnh']",2100
35,0,tro,"['tủ quần áo', 'tủ lạnh', 'bếp', 'điều hoà']",1800
32,0,tro,"['bếp', 'tủ quần áo', 'wifi', 'điều hoà', 'máy giặt']",1300
13,0,tro,"['máy giặt', 'nóng lạnh', 'điều hoà', 'tủ lạnh', 'tủ quần áo', 'wifi']",2000
15,0,tro,"['nóng lạnh', 'bếp', 'wifi']",2900
33,1,tro,"['bếp', 'wifi', 'tủ quần áo', 'máy giặt', 'tủ lạnh']",2600
23,1,tro,"['máy giặt', 'tủ lạnh', 'wifi', 'tủ quần áo']",1000
17,0,tro,"['wifi', 'máy giặt', 'điều hoà', 'tủ lạnh']",1700
16,1,tro,"['điều hoà', 'máy giặt', 'bếp']",2500
19,0,tro,"['tủ quần áo', 'wifi', 'điều hoà', 'tủ lạnh', 'nóng lạnh']",1200
38,0,tro,['điều hoà'],1500
33,0,tro,"['máy giặt', 'wifi', 'tủ lạnh', 'bếp', 'nóng lạnh', 'tủ quần áo', 'điều hoà']",1400
31,0,tro,"['wifi', 'nóng lạnh', 'máy giặt']",2600
10,1,tro,['máy giặt'],1200
33,0,tro,"['điều hoà', 'bếp', 'máy giặt', 'tủ lạnh', 'wifi', 'nóng lạnh', 'tủ quần áo']",1400
27,0,tro,['điều hoà'],2200
26,1,tro,"['tủ quần áo', 'tủ lạnh']",2700
23,1,tro,"['điều hoà', 'máy giặt', 'tủ lạnh', 'nóng lạnh', 'wifi', 'tủ quần áo']",1400
37,1,tro,"['máy giặt', 'điều hoà']",2800
11,0,tro,"['điều hoà', 'tủ quần áo', 'tủ lạnh', 'máy giặt', 'bếp', 'nóng lạnh']",2600
13,0,tro,['tủ quần áo'],1800
22,1,tro,"['máy giặt', 'điều hoà', 'wifi', 'tủ lạnh', 'bếp', 'nóng lạnh']",1300
30,0,tro,"['tủ quần áo', 'bếp']",1900
18,1,tro,"['điều hoà', 'bếp']",1800
13,0,tro,"['wifi', 'bếp', 'tủ lạnh']",1100
33,1,tro,"['máy giặt', 'tủ quần áo', 'bếp', 'wifi', 'điều hoà', 'nóng lạnh']",1400
28,1,tro,"['máy giặt', 'wifi', 'điều hoà', 'bếp']",1700
21,1,tro,['nóng lạnh'],1500
17,1,tro,['tủ lạnh'],2800
31,1,tro,"['tủ lạnh', 'máy giặt']",2600
32,0,tro,"['nóng lạnh', 'wifi', 'điều hoà', 'tủ quần áo', 'tủ lạnh', 'máy giặt', 'bếp']",2400
32,0,tro,"['tủ lạnh', 'wifi', 'nóng lạnh']",2300
27,1,tro,"['wifi', 'tủ lạnh']",2300
31,1,tro,"['nóng lạnh', 'tủ lạnh', 'điều hoà', 'tủ quần áo', 'wifi', 'máy giặt']",1100
19,0,tro,['bếp'],1200
17,1,tro,"['wifi', 'bếp', 'điều hoà']",1700
33,1,tro,['máy giặt'],1500
36,1,tro,"['nóng lạnh', 'máy giặt']",2000
38,1,tro,"['máy giặt', 'tủ lạnh', 'tủ quần áo', 'nóng lạnh']",1700
17,1,tro,"['tủ lạnh', 'máy giặt', 'nóng lạnh', 'wifi', 'bếp']",1600
12,0,tro,['tủ quần áo'],2800
26,1,tro,"['tủ lạnh', 'điều hoà', 'máy giặt']",2900
19,0,tro,"['tủ quần áo', 'wifi', 'điều hoà']",2300
31,1,tro,"['máy giặt', 'wifi']",1100
20,1,tro,"['wifi', 'điều hoà', 'tủ quần áo', 'bếp']",1200
17,0,tro,"['tủ quần áo', 'điều hoà', 'nóng lạnh', 'wifi']",2000
21,0,tro,"['điều hoà', 'máy giặt', 'tủ lạnh']",2800
30,1,tro,['máy giặt'],2900
25,0,tro,"['bếp', 'tủ lạnh', 'wifi', 'nóng lạnh', 'máy giặt', 'tủ quần áo', 'điều hoà']",2600
19,1,tro,"['điều hoà', 'wifi']",2700
28,0,tro,"['bếp', 'điều hoà']",2400
15,0,tro,['máy giặt'],2900
14,1,tro,"['máy giặt', 'bếp', 'tủ lạnh', 'điều hoà', 'tủ quần áo', 'wifi']",2200
35,0,tro,"['điều hoà', 'tủ quần áo']",1300
10,0,tro,['nóng lạnh'],1100
27,0,tro,"['tủ lạnh', 'wifi', 'điều hoà', 'bếp']",1800
26,1,tro,"['máy giặt', 'tủ quần áo', 'bếp', 'wifi', 'điều hoà']",2500
20,1,tro,"['bếp', 'wifi', 'máy giặt']",2800
21,1,tro,['tủ lạnh'],1400
28,0,tro,"['điều hoà', 'tủ lạnh']",1300
30,1,tro,"['bếp', 'tủ lạnh', 'máy giặt', 'điều hoà', 'tủ quần áo']",2700
10,0,tro,"['wifi', 'bếp', 'điều hoà', 'máy giặt']",1000
35,0,tro,['máy giặt'],1100
14,0,tro,"['tủ quần áo', 'máy giặt', 'nóng lạnh', 'điều hoà', 'wifi', 'bếp', 'tủ lạnh']",2500
38,0,tro,['wifi'],1000
22,1,tro,"['nóng lạnh', 'máy giặt']",2100
14,0,tro,"['wifi', 'nóng lạnh']",1200
15,1,tro,"['điều hoà', 'wifi', 'tủ quần áo', 'bếp']",2800
26,0,tro,"['tủ quần áo', 'máy giặt']",2300
12,1,tro,"['wifi', 'nóng lạnh', 'máy giặt', 'bếp']",1600
14,0,tro,"['điều hoà', 'máy giặt', 'tủ quần áo', 'nóng lạnh', 'wifi', 'bếp', 'tủ lạnh']",1600
34,0,tro,"['nóng lạnh', 'máy giặt', 'wifi', 'điều hoà', 'tủ quần áo']",1600
16,1,tro,"['tủ quần áo', 'điều hoà', 'máy giặt', 'nóng lạnh', 'wifi', 'bếp']",2500
35,1,tro,"['wifi', 'tủ quần áo']",1300
39,1,tro,['bếp'],2000
34,1,tro,"['bếp', 'tủ quần áo', 'tủ lạnh', 'điều hoà', 'máy giặt']",1900
25,1,tro,['bếp'],1800
28,1,tro,"['wifi', 'nóng lạnh', 'máy giặt', 'bếp', 'điều hoà']",1600
34,0,tro,"['nóng lạnh', 'tủ quần áo', 'wifi', 'bếp', 'máy giặt', 'tủ lạnh', 'điều hoà']",2600
32,0,tro,"['wifi', 'tủ lạnh', 'điều hoà', 'bếp', 'nóng lạnh']",2800
16,1,tro,"['nóng lạnh', 'wifi', 'điều hoà']",2500
17,1,tro,"['máy giặt', 'tủ lạnh', 'bếp', 'tủ quần áo', 'wifi', 'điều hoà']",1700
33,0,tro,"['điều hoà', 'bếp', 'máy giặt', 'tủ lạnh']",2500
14,1,tro,"['nóng lạnh', 'điều hoà', 'bếp', 'wifi', 'máy giặt']",1100
36,0,tro,"['bếp', 'điều hoà', 'tủ quần áo', 'nóng lạnh', 'máy giặt']",1700
17,1,tro,"['wifi', 'điều hoà', 'tủ lạnh', 'nóng lạnh']",2700
34,1,tro,"['điều hoà', 'bếp', 'tủ lạnh', 'nóng lạnh', 'tủ quần áo', 'máy giặt']",1000
22,1,tro,"['bếp', 'máy giặt', 'nóng lạnh', 'wifi', 'tủ quần áo', 'tủ lạnh', 'điều hoà']",2200
21,1,tro,"['bếp', 'điều hoà', 'tủ quần áo', 'máy giặt', 'tủ lạnh']",1700
29,0,tro,"['nóng lạnh', 'bếp', 'tủ lạnh']",1100
28,0,tro,"['nóng lạnh', 'máy giặt', 'tủ quần áo', 'wifi', 'tủ lạnh', 'bếp', 'điều hoà']",1200
14,0,tro,"['tủ quần áo', 'wifi', 'máy giặt', 'điều hoà']",2600
30,1,tro,"['điều hoà', 'tủ lạnh', 'wifi']",2100
25,1,tro,"['máy giặt', 'tủ quần áo', 'tủ lạnh']",2500
38,1,tro,['điều hoà'],2500
39,0,tro,"['bếp', 'máy giặt']",1200
13,0,tro,"['nóng lạnh', 'điều hoà', 'tủ quần áo']",1100
29,0,tro,['tủ lạnh'],1200
36,1,tro,"['bếp', 'tủ quần áo', 'máy giặt', 'wifi', 'nóng lạnh', 'điều hoà']",2500
10,0,tro,"['điều hoà', 'máy giặt', 'tủ lạnh', 'tủ quần áo', 'wifi']",1300
26,1,tro,['bếp'],2600
29,1,tro,"['wifi', 'tủ quần áo', 'bếp', 'điều hoà', 'máy giặt']",2200
21,1,tro,"['tủ quần áo', 'máy giặt', 'wifi']",2900
25,1,tro,"['tủ lạnh', 'tủ quần áo']",1800
24,1,tro,"['tủ lạnh', 'máy giặt']",2900
19,0,tro,"['tủ quần áo', 'wifi', 'nóng lạnh', 'bếp', 'máy giặt', 'tủ lạnh', 'điều hoà']",1400
10,1,tro,"['máy giặt', 'wifi']",1600
40,0,tro,"['bếp', 'tủ quần áo', 'tủ lạnh']",2100
17,1,tro,['tủ quần áo'],2200
27,0,tro,"['bếp', 'máy giặt']",2100
30,1,tro,"['tủ lạnh', 'nóng lạnh', 'wifi', 'điều hoà', 'bếp', 'tủ quần áo']",1900
15,1,tro,"['máy giặt', 'điều hoà', 'tủ quần áo']",1700
31,1,tro,"['tủ lạnh', 'máy giặt', 'tủ quần áo', 'điều hoà', 'wifi', 'bếp']",1400
38,1,tro,"['tủ lạnh', 'nóng lạnh', 'máy giặt', 'bếp']",2300
25,0,tro,"['wifi', 'điều hoà']",1000
35,0,tro,"['nóng lạnh', 'điều hoà', 'máy giặt', 'tủ quần áo', 'wifi', 'bếp', 'tủ lạnh']",1600
40,1,tro,['bếp'],1400
33,0,tro,"['điều hoà', 'bếp', 'wifi', 'máy giặt', 'tủ quần áo', 'nóng lạnh']",2300
25,0,tro,"['máy giặt', 'tủ quần áo', 'nóng lạnh', 'bếp', 'wifi']",2300
27,0,tro,"['nóng lạnh', 'điều hoà', 'wifi', 'tủ lạnh', 'bếp', 'tủ quần áo', 'máy giặt']",1900
20,1,tro,['máy giặt'],2000
32,1,tro,"['điều hoà', 'bếp', 'nóng lạnh', 'tủ lạnh']",2200
37,0,tro,"['điều hoà', 'máy giặt']",2000
12,0,tro,"['wifi', 'bếp', 'máy giặt', 'tủ quần áo']",2700
18,1,tro,['tủ quần áo'],1600
14,1,tro,"['máy giặt', 'nóng lạnh', 'tủ quần áo', 'wifi', 'bếp']",1300
29,1,tro,"['tủ quần áo', 'bếp']",2700
22,0,tro,"['nóng lạnh', 'tủ lạnh', 'tủ quần áo', 'điều hoà', 'máy giặt']",2600
32,1,tro,"['tủ quần áo', 'wifi', 'điều hoà', 'tủ lạnh', 'bếp', 'nóng lạnh', 'máy giặt']",2500
16,1,tro,"['máy giặt', 'nóng lạnh', 'điều hoà']",2100
36,0,tro,"['máy giặt', 'bếp', 'tủ quần áo', 'tủ lạnh', 'điều hoà', 'nóng lạnh']",1700
20,1,tro,"['tủ quần áo', 'điều hoà', 'wifi', 'máy giặt']",1000
35,1,tro,"['wifi', 'tủ lạnh', 'điều hoà', 'bếp', 'máy giặt', 'tủ quần áo']",2700
19,1,tro,"['tủ lạnh', 'điều hoà', 'wifi', 'bếp', 'tủ quần áo', 'nóng lạnh', 'máy giặt']",1000
22,1,tro,"['nóng lạnh', 'tủ quần áo', 'wifi']",2200
40,1,tro,"['nóng lạnh', 'tủ quần áo', 'tủ lạnh', 'máy giặt', 'điều hoà', 'bếp']",2800
11,0,tro,['tủ quần áo'],2900
16,1,tro,"['máy giặt', 'điều hoà', 'wifi', 'nóng lạnh', 'tủ lạnh', 'bếp']",1000
11,0,tro,['tủ lạnh'],2100
20,0,tro,['máy giặt'],2100
33,0,tro,"['nóng lạnh', 'máy giặt', 'tủ quần áo', 'tủ lạnh', 'điều hoà', 'wifi']",2900
33,1,tro,"['bếp', 'tủ quần áo', 'nóng lạnh', 'máy giặt']",2700
40,1,tro,"['nóng lạnh', 'wifi', 'máy giặt', 'bếp']",2300
17,0,tro,['nóng lạnh'],1600
20,0,tro,"['tủ lạnh', 'máy giặt']",2400
37,1,tro,"['tủ quần áo', 'bếp', 'điều hoà', 'tủ lạnh']",1800
24,1,tro,"['điều hoà', 'tủ lạnh', 'nóng lạnh', 'tủ quần áo', 'wifi', 'bếp']",1400
31,0,tro,"['nóng lạnh', 'điều hoà', 'máy giặt', 'wifi', 'tủ lạnh', 'bếp', 'tủ quần áo']",2100
33,0,tro,"['tủ quần áo', 'bếp']",1200
31,0,tro,"['nóng lạnh', 'điều hoà', 'tủ quần áo', 'máy giặt']",2800
31,0,tro,"['điều hoà', 'wifi', 'tủ lạnh', 'bếp', 'tủ quần áo', 'nóng lạnh', 'máy giặt']",1700
17,1,tro,"['điều hoà', 'wifi', 'bếp']",1400
18,1,tro,"['wifi', 'nóng lạnh']",1100
21,0,tro,"['tủ quần áo', 'wifi', 'máy giặt', 'tủ lạnh']",1100
31,0,tro,"['nóng lạnh', 'wifi', 'tủ quần áo']",2900
15,1,tro,"['wifi', 'bếp']",1000
19,0,tro,"['nóng lạnh', 'máy giặt']",2200
10,1,tro,['tủ lạnh'],2100
21,1,tro,"['tủ quần áo', 'nóng lạnh']",2300
28,0,tro,"['bếp', 'tủ quần áo', 'tủ lạnh', 'điều hoà', 'nóng lạnh', 'wifi', 'máy giặt']",1000
27,1,tro,"['máy giặt', 'bếp', 'nóng lạnh', 'điều hoà', 'tủ lạnh', 'tủ quần áo', 'wifi']",1800
11,1,tro,"['nóng lạnh', 'bếp', 'máy giặt', 'tủ quần áo', 'wifi', 'điều hoà']",1000
33,1,tro,"['máy giặt', 'bếp', 'tủ lạnh', 'điều hoà', 'tủ quần áo']",2400
30,1,tro,"['máy giặt', 'nóng lạnh', 'bếp', 'điều hoà', 'tủ lạnh', 'wifi', 'tủ quần áo']",1200
14,1,tro,"['wifi', 'điều hoà', 'tủ lạnh', 'máy giặt', 'tủ quần áo']",1000
21,1,tro,"['tủ lạnh', 'nóng lạnh', 'bếp', 'tủ quần áo', 'wifi', 'điều hoà']",2700
10,0,tro,"['điều hoà', 'nóng lạnh']",2400
25,1,tro,"['bếp', 'tủ quần áo', 'nóng lạnh', 'wifi', 'điều hoà', 'máy giặt', 'tủ lạnh']",1400
30,1,tro,"['wifi', 'điều hoà', 'máy giặt', 'nóng lạnh', 'tủ quần áo']",1600
11,1,tro,['wifi'],2500
10,0,tro,"['máy giặt', 'tủ quần áo', 'nóng lạnh', 'điều hoà', 'wifi']",1400
17,0,tro,"['máy giặt', 'tủ quần áo', 'wifi', 'điều hoà', 'tủ lạnh', 'bếp']",1600
11,1,tro,"['nóng lạnh', 'điều hoà', 'tủ quần áo', 'wifi']",2700
10,1,tro,['điều hoà'],1700
17,1,tro,"['nóng lạnh', 'tủ quần áo', 'máy giặt', 'điều hoà', 'bếp', 'wifi', 'tủ lạnh']",1200
40,1,tro,['nóng lạnh'],2000
30,1,tro,"['máy giặt', 'tủ quần áo', 'điều hoà', 'nóng lạnh', 'wifi', 'bếp']",2300
20,1,tro,"['nóng lạnh', 'tủ quần áo', 'bếp', 'wifi', 'máy giặt']",1500
12,1,tro,"['điều hoà', 'tủ quần áo', 'máy giặt']",1400
36,0,tro,"['tủ quần áo', 'wifi', 'tủ lạnh', 'bếp', 'máy giặt', 'nóng lạnh', 'điều hoà']",2300
11,1,tro,"['tủ quần áo', 'nóng lạnh', 'tủ lạnh', 'bếp']",1600
21,1,tro,"['bếp', 'tủ quần áo', 'điều hoà', 'wifi', 'tủ lạnh', 'máy giặt']",2500
31,1,tro,"['tủ lạnh', 'nóng lạnh', 'máy giặt', 'điều hoà']",2100
23,0,tro,"['điều hoà', 'tủ quần áo', 'bếp']",1200
14,0,tro,['tủ lạnh'],1100
38,1,tro,"['máy giặt', 'điều hoà']",2600
39,0,tro,['máy giặt'],2700
16,1,tro,"['tủ lạnh', 'wifi', 'điều hoà']",2300
24,0,tro,"['nóng lạnh', 'máy giặt']",1400
23,1,tro,['máy giặt'],1600
14,0,tro,"['nóng lạnh', 'tủ quần áo', 'điều hoà', 'bếp']",2700
21,0,tro,"['nóng lạnh', 'máy giặt']",2200
19,1,tro,"['bếp', 'wifi', 'tủ quần áo', 'điều hoà']",2200
15,1,tro,"['nóng lạnh', 'wifi', 'điều hoà', 'tủ lạnh', 'máy giặt', 'tủ quần áo', 'bếp']",1100
30,0,tro,"['nóng lạnh', 'tủ lạnh', 'điều hoà', 'tủ quần áo', 'bếp']",2500
20,0,tro,"['máy giặt', 'bếp', 'wifi']",1700
33,1,tro,"['điều hoà', 'tủ quần áo']",2500
35,0,tro,"['điều hoà', 'bếp']",1700
33,1,tro,"['tủ lạnh', 'nóng lạnh', 'điều hoà']",1200
23,0,tro,"['tủ quần áo', 'wifi', 'tủ lạnh', 'bếp', 'máy giặt', 'nóng lạnh', 'điều hoà']",2200
22,1,tro,"['tủ quần áo', 'bếp', 'điều hoà']",1500
10,0,tro,"['tủ quần áo', 'điều hoà', 'wifi']",1500
23,1,tro,"['wifi', 'tủ quần áo', 'máy giặt', 'tủ lạnh']",2700
38,1,tro,"['nóng lạnh', 'tủ lạnh', 'điều hoà', 'tủ quần áo', 'bếp', 'máy giặt']",2900
18,0,tro,"['điều hoà', 'tủ quần áo', 'máy giặt', 'nóng lạnh']",2700
27,0,tro,"['tủ quần áo', 'bếp', 'tủ lạnh', 'wifi', 'nóng lạnh', 'điều hoà', 'máy giặt']",1800
27,0,tro,['bếp'],1300
35,1,tro,"['tủ quần áo', 'tủ lạnh', 'nóng lạnh', 'máy giặt', 'điều hoà']",2200
33,0,tro,['máy giặt'],1500
31,1,tro,['tủ quần áo'],1800
32,1,tro,"['nóng lạnh', 'bếp', 'điều hoà', 'wifi', 'máy giặt', 'tủ quần áo', 'tủ lạnh']",2900
24,0,tro,['wifi'],2400
34,0,tro,['wifi'],1100
